sofifa_id,y_test,predictions,difference,age_x,short_name,overall,team_position,nationality,club
213281,475000,576300.0,-21.326315789473686,26,P. Retre,64,SUB,Australia,Sydney FC
213303,550000,983600.0,-78.83636363636364,26,B. Perea,64,SUB,Colombia,Independiente Santa Fe
215738,500000,955000.0,-91.0,26,J. Beaulieu,64,SUB,France,FC Chambly Oise
216181,500000,447500.0,10.5,26,P. Tschernegg,64,SUB,Austria,TSV Hartberg
219768,550000,536900.0,2.381818181818182,25,J. Vojtuš,64,ST,Slovakia,Academica Clinceni
221001,525000,735300.0,-40.05714285714286,26,U. Saltnes,64,LCM,Norway,FK Bodø/Glimt
221853,475000,640200.0,-34.77894736842105,26,Mi Haolun,64,LB,China PR,Tianjin Quanjian FC
223968,375000,508000.0,-35.46666666666667,29,V. Vasić,64,GK,Serbia,Royal Excel Mouscron
224323,550000,538600.0,2.0727272727272728,24,B. Touré,64,RES,Ivory Coast,Vitória Guimarães
226775,550000,625700.0,-13.763636363636364,25,J. Chapman,64,SUB,Canada,Toronto FC
227498,550000,606500.0,-10.272727272727272,24,K. Woolery,64,LM,England,Swindon Town
228780,500000,487900.0,2.42,26,Kako Sanz,64,SUB,Spain,CD Numancia
229515,475000,721300.0,-51.852631578947374,26,Ángel García,64,SUB,Spain,Wisła Płock
229543,475000,538500.0,-13.368421052631579,25,D. Kiki,64,SUB,Benin,Stade Brestois 29
229895,550000,664700.0,-20.854545454545452,25,D. Donohue,64,RES,Wales,Mansfield Town
230983,525000,933000.0,-77.71428571428571,26,M. Firenze,64,RES,Italy,US Salernitana 1919
231967,475000,523600.0,-10.23157894736842,27,M. Ošs,64,CB,Latvia,Neuchâtel Xamax
232922,550000,449800.0,18.21818181818182,25,S. Kobayashi,64,LCM,Japan,Oita Trinita
234502,475000,406600.0,14.399999999999999,27,K. Enghardt,64,RCB,Denmark,Lyngby BK
235033,550000,758900.0,-37.981818181818184,25,S. Chabbi,64,RES,Tunisia,Gazişehir Gaziantep F.K.
236751,475000,483100.0,-1.7052631578947368,27,A. Hopmark,64,SUB,Norway,Kristiansund BK
238801,500000,515400.0,-3.08,26,J. Dem,64,RCM,Germany,SG Sonnenhof Großaspach
239728,575000,596700.0,-3.773913043478261,24,L. Wolsztyński,64,SUB,Poland,Górnik Zabrze
246437,550000,517300.0,5.945454545454545,26,Y. Goto,64,SUB,Japan,Oita Trinita
246823,550000,443600.0,19.345454545454547,26,J. Salcedo,64,SUB,Colombia,Once Caldas
248010,525000,550600.0,-4.876190476190477,26,E. Papa,64,LDM,Albania,FC Botoşani
185291,350000,564200.0,-61.199999999999996,30,K. Debaty,64,SUB,Belgium,Waasland-Beveren
188985,500000,793500.0,-58.699999999999996,27,L. Kalludra,64,LCM,Sweden,Kristiansund BK
190518,525000,638300.0,-21.580952380952382,27,F. Kastrati,64,ST,Kosovo,Kristiansund BK
190981,550000,401600.0,26.981818181818184,26,M. Bakenga,64,LS,Norway,Tromsø IL
192043,450000,510100.0,-13.355555555555556,27,A. Zamora,64,SUB,Mexico,Puebla FC
192125,450000,489100.0,-8.688888888888888,28,T. Björkström,64,RCB,Sweden,IK Sirius
192316,375000,1950200.0,-420.05333333333334,28,G. Kongshavn,64,GK,Norway,Tromsø IL
193565,525000,426200.0,18.81904761904762,27,W. Cuero,64,SUB,Colombia,Alianza Petrolera
195481,525000,557900.0,-6.266666666666667,27,J. Proctor,64,SUB,England,Rotherham United
196976,450000,427900.0,4.911111111111111,27,N. Cameron,64,SUB,England,Macclesfield Town
197774,550000,1026500.0,-86.63636363636364,26,C. McAleny,64,ST,England,Fleetwood Town
199611,525000,603000.0,-14.857142857142858,27,M. Jurdík,64,SUB,Czech Republic,WSG Tirol
200210,500000,921000.0,-84.2,27,A. Sarcevic,64,RCM,England,Plymouth Argyle
201217,450000,304500.0,32.33333333333333,27,J. Kamber,64,SUB,Switzerland,Neuchâtel Xamax
202375,475000,762500.0,-60.526315789473685,27,D. Offenbacher,64,RES,Austria,FC Hermannstadt
203092,525000,610000.0,-16.19047619047619,26,B. Ibini,64,SUB,Australia,Jeonbuk Hyundai Motors
203416,550000,836500.0,-52.090909090909086,26,L. Norris,64,ST,England,Colchester United
204371,500000,750000.0,-50.0,27,H. Ben Moussa,64,RES,Netherlands,Sepsi OSK
204554,450000,473600.0,-5.2444444444444445,27,R. Bennett,64,SUB,England,Peterborough United
204773,375000,1060800.0,-182.88,28,M. Jeannin,64,SUB,Algeria,Clermont Foot 63
205300,450000,523500.0,-16.333333333333332,28,R. Bouhenna,64,SUB,Algeria,Sepsi OSK
206142,500000,1803100.0,-260.62,27,T. Dieng,64,SUB,France,Southend United
206332,475000,576200.0,-21.305263157894736,27,G. Morrissey,64,LDM,Republic of Ireland,Cork City
206584,450000,664400.0,-47.644444444444446,27,J. Tveita,64,RB,Norway,Sarpsborg 08 FF
207806,525000,728000.0,-38.666666666666664,26,B. Dickenson,64,SUB,England,Milton Keynes Dons
208066,425000,352500.0,17.058823529411764,29,Han Yong Su,64,SUB,Korea Republic,Gangwon FC
208115,450000,382900.0,14.911111111111111,26,L. Zuta,64,RES,FYR Macedonia,Atiker Konyaspor
209334,450000,600500.0,-33.44444444444444,27,S. Grether,64,SUB,Switzerland,FC Luzern
209965,525000,499300.0,4.895238095238096,27,O. Ademi,64,SUB,Switzerland,Eintracht Braunschweig
210711,350000,886100.0,-153.17142857142858,30,B. Rowe,64,GK,United States,Orlando City SC
210786,525000,581400.0,-10.742857142857144,26,S. Al Sawadi,64,LM,Saudi Arabia,Al Raed
211095,550000,529600.0,3.709090909090909,26,N. Brock-Madsen,64,RS,Denmark,AC Horsens
211864,450000,543100.0,-20.68888888888889,26,D. Dziwniel,64,LB,Poland,Korona Kielce
212938,450000,481100.0,-6.9111111111111105,27,B. Moe,64,RCB,Norway,FK Bodø/Glimt
213378,375000,839600.0,-123.89333333333335,28,I. Berezovskyi,64,RES,Ukraine,SV Darmstadt 98
213719,375000,761100.0,-102.96000000000001,28,A. Kann,64,SUB,United States,Atlanta United
214550,525000,431900.0,17.733333333333334,26,Y. Asprilla,64,SUB,Colombia,Atlético Bucaramanga
215325,450000,458700.0,-1.9333333333333333,27,M. Rosales,64,LB,Argentina,Estudiantes de La Plata
216052,525000,961000.0,-83.04761904761905,27,F. Coniglio,64,SUB,Argentina,Club Atlético Huracán
216387,550000,1630700.0,-196.4909090909091,26,S. Sané,64,SUB,Germany,Karlsruher SC
219550,525000,611700.0,-16.514285714285716,27,O. Palmer,64,ST,England,Crawley Town
219632,550000,784300.0,-42.6,25,J. Manconi,64,SUB,Italy,Perugia
222697,525000,434700.0,17.2,26,Han Seok Jong,64,RES,Korea Republic,Sangju Sangmu FC
223147,550000,888000.0,-61.45454545454545,26,J. Biada,64,SUB,Germany,SV Sandhausen
223381,425000,412700.0,2.8941176470588235,29,M. Demetriou,64,LCB,England,Newport County
223429,525000,467500.0,10.952380952380953,27,D. Luxbacher,64,CAM,Austria,SKN St. Pölten
223870,525000,341700.0,34.91428571428571,25,N. Aankour,64,SUB,Morocco,Arka Gdynia
223998,450000,464500.0,-3.2222222222222223,28,Jon García,64,SUB,Spain,SD Ponferradina
224821,450000,368300.0,18.155555555555555,28,S. Rouiller,64,RCB,Switzerland,Servette FC
228327,525000,455800.0,13.180952380952382,27,F. Azemi,64,RES,Norway,Tromsø IL
229280,525000,902500.0,-71.9047619047619,27,K. Hoggas,64,CAM,France,KSV Cercle Brugge
229488,500000,685000.0,-37.0,27,F. Madrigal,64,SUB,Mexico,Atlético de San Luis
230849,525000,731000.0,-39.23809523809524,26,Nacho,64,RM,Spain,CD Numancia
231737,525000,496800.0,5.371428571428572,26,N. Karger,64,SUB,Germany,TSV 1860 München
231979,525000,763400.0,-45.40952380952381,25,T. Endoh,64,SUB,Japan,Toronto FC
232174,525000,439400.0,16.304761904761904,27,O. Hawkins,64,SUB,England,Portsmouth
232269,525000,864000.0,-64.57142857142857,26,Heo Yong Joon,64,LAM,Korea Republic,Pohang Steelers
232338,450000,369300.0,17.933333333333334,28,Han Hee Hoon,64,LCM,Korea Republic,Daegu FC
232564,375000,480100.0,-28.026666666666667,28,T. Morita,64,GK,Japan,Matsumoto Yamaga
232680,525000,528600.0,-0.6857142857142857,26,A. Al Qahtani,64,LW,Saudi Arabia,Al Fayha
232928,525000,392300.0,25.276190476190475,25,Y. Matsushita,64,LDM,Japan,Vegalta Sendai
232977,450000,422700.0,6.066666666666666,28,R. Shinzato,64,LCB,Japan,Júbilo Iwata
233154,350000,364500.0,-4.142857142857142,30,S. Takagi,64,GK,Japan,Oita Trinita
233158,450000,454800.0,-1.0666666666666667,28,Y. Misao,64,LCB,Japan,Oita Trinita
233173,500000,477900.0,4.42,27,H. Shimoda,64,LDM,Japan,Kawasaki Frontale
233399,525000,550100.0,-4.780952380952381,26,R. Babenko,64,SUB,Ukraine,Raków Częstochowa
234619,525000,474600.0,9.6,27,Y. Mamilonne,64,RS,France,FC Chambly Oise
234648,425000,548500.0,-29.058823529411764,29,M. Huber,64,RCB,Austria,TSV Hartberg
237350,450000,315400.0,29.91111111111111,27,K. Larson,64,RB,Sweden,IK Sirius
238018,375000,369400.0,1.4933333333333334,28,D. van Crooij,64,SUB,Netherlands,VVV-Venlo
238203,450000,1106500.0,-145.88888888888889,27,J. Pirinen,64,RWB,Finland,Tromsø IL
239170,500000,588300.0,-17.66,27,V. Hammershøj-Mistrati,64,RCM,Denmark,Randers FC
239337,525000,541000.0,-3.0476190476190474,25,R. Herrmann,64,SUB,Germany,FC Würzburger Kickers
240062,450000,407800.0,9.377777777777778,26,A. Peteleu,64,SUB,Romania,CFR Cluj
240352,425000,458000.0,-7.764705882352942,29,J. Riquett,64,LCB,Colombia,La Equidad
241605,500000,709500.0,-41.9,27,F. Grahl,64,SUB,Argentina,Club Atlético Aldosivi
242221,525000,548800.0,-4.533333333333333,27,A. Al Nemer,64,SUB,Saudi Arabia,Al Wehda
242450,450000,664200.0,-47.599999999999994,26,Y. Andia,64,RB,Chile,Unión La Calera
243592,525000,699100.0,-33.161904761904765,27,M. Laurent,64,RAM,Belgium,KAS Eupen
243742,450000,256000.0,43.111111111111114,27,J. Matuwila,64,LCB,Angola,1. FC Kaiserslautern
244118,525000,839000.0,-59.80952380952381,26,D. Bertrand,64,RM,France,AS Nancy Lorraine
244120,375000,204200.0,45.54666666666667,29,S. Rénot,64,SUB,France,ESTAC Troyes
244175,450000,397900.0,11.577777777777778,27,H. Amin,64,LB,Afghanistan,SV Meppen
245232,525000,515500.0,1.8095238095238095,26,M. Savković,64,RES,Serbia,Jagiellonia Białystok
245840,525000,663500.0,-26.380952380952383,26,K. Onose,64,RM,Japan,Gamba Osaka
246440,450000,359800.0,20.044444444444444,26,Y. Hoshi,64,SUB,Japan,Oita Trinita
246595,525000,427900.0,18.495238095238093,27,K. Isa,64,SUB,Japan,Oita Trinita
246691,450000,700500.0,-55.666666666666664,28,A. Ibayashi,64,SUB,Japan,Sanfrecce Hiroshima
246806,375000,453600.0,-20.96,29,Park Ilgyu,64,GK,Korea Republic,Yokohama F. Marinos
247380,450000,462200.0,-2.711111111111111,28,K. Hattori,64,SUB,Japan,Matsumoto Yamaga
247414,450000,450100.0,-0.022222222222222223,27,Maguinho,64,SUB,Brazil,Kawasaki Frontale
247503,450000,552900.0,-22.866666666666667,27,B. Sekulić,64,RB,Slovakia,Górnik Zabrze
251173,525000,529800.0,-0.9142857142857144,26,J. Mullin,64,RM,Scotland,Ross County FC
11811,140000,137200.0,2.0,36,P. Green,64,LCM,Republic of Ireland,Crewe Alexandra
19541,120000,303900.0,-153.25,35,G. Morris,64,GK,England,Crawley Town
49589,140000,125200.0,10.571428571428571,35,J. Jönsson,64,LCB,Sweden,IF Elfsborg
50632,90000,134800.0,-49.77777777777778,37,P. Clarke,64,LCB,England,Fleetwood Town
53669,150000,194900.0,-29.933333333333334,37,J. McAnuff,64,SUB,Jamaica,Leyton Orient
53741,350000,356400.0,-1.8285714285714287,32,L. Holmes,64,SUB,England,Exeter City
54037,80000,128600.0,-60.75000000000001,36,T. Berni,64,SUB,Italy,Inter
101488,120000,1012600.0,-743.8333333333334,35,D. Haas,64,RES,Germany,FC Erzgebirge Aue
118359,160000,226300.0,-41.4375,36,L. Miller,64,SUB,Scotland,Livingston FC
135646,120000,1230800.0,-925.6666666666666,35,L. Walthert,64,GK,Switzerland,Neuchâtel Xamax
138153,170000,147400.0,13.294117647058822,34,D. Potter,64,SUB,Republic of Ireland,Tranmere Rovers
138251,200000,230700.0,-15.35,33,R. Foster,64,RB,Scotland,St. Johnstone FC
138830,130000,213400.0,-64.15384615384615,35,D. Lewington,64,LWB,England,Milton Keynes Dons
140445,160000,251400.0,-57.125,36,S. MacLean,64,SUB,Scotland,Heart of Midlothian
142998,50000,180000.0,-260.0,42,C. Muñoz,64,GK,Argentina,CD Universidad de Concepción
144741,90000,171500.0,-90.55555555555556,36,David Prieto,64,SUB,Spain,CF Fuenlabrada
145903,170000,277300.0,-63.117647058823536,34,Carlos Caballero,64,SUB,Spain,CF Fuenlabrada
147995,50000,202000.0,-304.0,37,C. Vâtcă,64,SUB,Romania,CFR Cluj
152505,290000,356900.0,-23.06896551724138,32,J. White,64,SUB,England,Southend United
155266,200000,518700.0,-159.35,33,A. Askar,64,SUB,Ethiopia,Sarpsborg 08 FF
155351,80000,346300.0,-332.875,36,Choi Jae Soo,64,LB,Korea Republic,Gyeongnam FC
155551,230000,288200.0,-25.30434782608696,34,J. Borring,64,SUB,Denmark,AC Horsens
155757,270000,385100.0,-42.629629629629626,33,M. Ørnskov,64,LCM,Denmark,Lyngby BK
156438,50000,466400.0,-832.8,37,T. Gebauer,64,SUB,Austria,LASK Linz
157970,270000,3114400.0,-1053.4814814814815,32,Ricardo Batista,64,SUB,Portugal,Gaz Metan Mediaş
159366,140000,450700.0,-221.92857142857144,36,M. Cortés,64,SUB,Argentina,Curicó Unido
161844,290000,348000.0,-20.0,32,N. Hoheneder,64,RCB,Austria,Chemnitzer FC
162072,160000,120000.0,25.0,34,B. Fuller,64,LB,England,Gillingham
162388,170000,176000.0,-3.5294117647058822,34,K. Chiba,64,SUB,Japan,Nagoya Grampus
162892,270000,390800.0,-44.74074074074074,33,C. Eagles,64,SUB,England,Oldham Athletic
162993,220000,252300.0,-14.681818181818182,33,J. Perch,64,SUB,England,Scunthorpe United
163049,350000,365600.0,-4.457142857142857,32,J. Forte,64,SUB,Barbados,Exeter City
163445,270000,305600.0,-13.185185185185185,33,L. Frecklington,64,SUB,Republic of Ireland,Lincoln City
163581,170000,202900.0,-19.35294117647059,34,T. Craig,64,LCB,England,Bristol Rovers
164339,240000,281400.0,-17.25,34,M. Papadopulos,64,ST,Czech Republic,Korona Kielce
165185,280000,467200.0,-66.85714285714286,33,C. Davies,64,SUB,Wales,Mansfield Town
165502,270000,1836100.0,-580.037037037037,32,J. Lillis,64,SUB,England,Rochdale
165870,140000,158600.0,-13.285714285714286,35,Cho Yong Hyung,64,SUB,Korea Republic,Jeju United FC
165880,140000,149900.0,-7.071428571428571,35,Yang Sang Min,64,CB,Korea Republic,Suwon Samsung Bluewings
165888,90000,91800.0,-2.0,37,Kwak Tae Hwi,64,LCB,Korea Republic,Gyeongnam FC
166847,325000,717000.0,-120.61538461538461,31,C. McCann,64,SUB,Republic of Ireland,DC United
167437,280000,413100.0,-47.535714285714285,33,D. Stroh-Engel,64,SUB,Germany,SpVgg Unterhaching
168583,350000,462500.0,-32.142857142857146,32,P. Bürger,64,SUB,Austria,SV Mattersburg
169112,350000,520100.0,-48.6,32,L. Martin,64,SUB,England,Exeter City
169415,80000,350700.0,-338.375,36,E. Hernández,64,SUB,Mexico,Club Atlas
169451,270000,354900.0,-31.444444444444446,33,M. Gardyne,64,LM,Scotland,Ross County FC
170027,290000,371800.0,-28.206896551724135,32,R. McArdle,64,SUB,Northern Ireland,Scunthorpe United
170056,400000,413900.0,-3.4750000000000005,31,J. Grant,64,SUB,Jamaica,Plymouth Argyle
170229,325000,362300.0,-11.476923076923077,31,L. Prosser,64,LCB,England,Colchester United
170660,210000,364500.0,-73.57142857142858,33,F. Sulmoni,64,SUB,Switzerland,FC Lugano
170784,350000,598200.0,-70.91428571428573,32,C. Doudin,64,LCM,Switzerland,Neuchâtel Xamax
170818,400000,795500.0,-98.875,31,S. Davies,64,SUB,England,Hamilton Academical FC
171601,220000,338700.0,-53.95454545454545,33,L. Piątek,64,CDM,Poland,LKS Lodz
171620,425000,584300.0,-37.48235294117647,30,A. Wordsworth,64,RES,England,AFC Wimbledon
171970,425000,427800.0,-0.6588235294117647,29,E. Upson,64,RCM,England,Bristol Rovers
172327,325000,412600.0,-26.953846153846158,31,R. Kitoko,64,SUB,Belgium,Racing Santander
172398,375000,437700.0,-16.72,30,E. Jónsson,64,SUB,Iceland,SønderjyskE
172568,375000,424700.0,-13.253333333333334,31,M. Nielsen,64,RCM,Denmark,Sarpsborg 08 FF
173498,375000,483000.0,-28.799999999999997,31,L. James,64,SUB,Wales,Forest Green Rovers
176373,150000,276800.0,-84.53333333333333,36,Bae Ki Jong,64,RM,Korea Republic,Gyeongnam FC
176384,300000,1117600.0,-272.53333333333336,30,M. Gostomski,64,SUB,Poland,FK Haugesund
176928,160000,512100.0,-220.0625,34,J. Arvidsson,64,SUB,Sweden,IK Sirius
177156,290000,302800.0,-4.413793103448276,32,N. Feldhahn,64,LCB,Germany,Bayern München II
177270,350000,443200.0,-26.62857142857143,32,L. Martínez,64,SUB,Mexico,Tiburones Rojos de Veracruz
177285,220000,231900.0,-5.409090909090909,33,R. Vincelot,64,CM,France,Shrewsbury
177313,350000,464700.0,-32.77142857142857,32,A. Williams,64,SUB,England,Northampton Town
177389,270000,492000.0,-82.22222222222221,33,F. Morais,64,SUB,Portugal,Crawley Town
177397,325000,327600.0,-0.8,31,N. Malić,64,RCB,Austria,SV Mattersburg
177414,280000,453000.0,-61.78571428571429,33,T. Pope,64,ST,England,Port Vale
177544,220000,473100.0,-115.04545454545453,33,K. Bülow,64,SUB,Germany,FC Hansa Rostock
177815,270000,1358700.0,-403.2222222222222,32,Y. De Winter,64,RES,Belgium,Royal Antwerp FC
178485,270000,325900.0,-20.703703703703706,32,B. Olejnik,64,SUB,Austria,Mansfield Town
178578,210000,268700.0,-27.95238095238095,33,Ione Cabrera,64,CB,Spain,WSG Tirol
178766,270000,1347000.0,-398.8888888888889,32,B. Mitrev,64,GK,Bulgaria,FC Voluntari
179537,450000,573100.0,-27.355555555555554,28,H. Singh,64,CDM,Norway,HJK Helsinki
179860,425000,496000.0,-16.705882352941178,30,R. Reid,64,SUB,England,Cheltenham Town
179871,375000,481100.0,-28.293333333333333,31,M. Viniegra,64,SUB,Mexico,FC Juárez
180293,130000,114900.0,11.615384615384615,35,Park Won Jae,64,SUB,Korea Republic,Jeonbuk Hyundai Motors
180759,170000,294100.0,-73.0,34,H. Taniguchi,64,SUB,Japan,Sagan Tosu
181725,350000,256200.0,26.8,31,G. Deegan,64,SUB,Republic of Ireland,Cambridge United
181844,270000,568200.0,-110.44444444444443,33,Wang Xiaolong,64,SUB,China PR,Tianjin Quanjian FC
182156,375000,389500.0,-3.8666666666666667,30,G. Bolger,64,LDM,Republic of Ireland,Shamrock Rovers
182761,270000,952900.0,-252.92592592592592,32,A. Legzdins,64,RES,England,Burnley
183251,400000,330800.0,17.299999999999997,31,S. Lang,64,RES,Switzerland,Servette FC
183466,450000,396300.0,11.933333333333334,28,K. Sheppard,64,LM,Republic of Ireland,Cork City
183648,450000,677000.0,-50.44444444444445,29,C. Kröpfl,64,SUB,Austria,TSV Hartberg
183789,270000,627000.0,-132.22222222222223,32,M. Howard,64,SUB,England,Blackpool
183885,425000,540000.0,-27.058823529411764,29,K. Walker,64,SUB,Sweden,Djurgårdens IF
183945,425000,323900.0,23.788235294117648,30,F. Brustad,64,RW,Norway,Mjøndalen IF
183993,425000,510600.0,-20.141176470588235,30,E. Israelsson,64,SUB,Sweden,Vålerenga Fotball
183997,325000,313000.0,3.6923076923076925,31,Yu Dabao,64,RCB,China PR,Beijing Sinobo Guoan FC
184077,350000,263500.0,24.714285714285715,30,R. Vikstøl,64,SUB,Norway,Viking FK
184254,290000,769800.0,-165.44827586206895,31,J. Ayala,64,RES,Argentina,Rosario Central
184269,375000,430900.0,-14.906666666666665,30,M. Ellis,64,SUB,England,Tranmere Rovers
184331,375000,608900.0,-62.373333333333335,28,M. Albertazzi,64,SUB,Italy,Livorno
184549,350000,229000.0,34.57142857142857,32,A. Winter,64,RES,Switzerland,FC Zürich
184753,325000,327100.0,-0.6461538461538461,31,S. Madden,64,RB,Republic of Ireland,St. Patrick's Athletic
184901,280000,340300.0,-21.535714285714285,32,Shin Kwang Hoon,64,RB,Korea Republic,Gangwon FC
185256,350000,351200.0,-0.34285714285714286,30,J. Hoffman,64,SUB,Australia,Newcastle Jets
185426,280000,352800.0,-26.0,33,Koffi,64,SUB,Ivory Coast,SV Waldhof Mannheim
186475,230000,336500.0,-46.30434782608695,34,Lu Lin,64,SUB,China PR,Guangzhou R&F FC
186565,450000,488000.0,-8.444444444444445,29,S. Wagstaff,64,LCM,England,AFC Wimbledon
186590,425000,763000.0,-79.52941176470588,30,J. O'Toole,64,RCB,Republic of Ireland,Burton Albion
186884,425000,409300.0,3.6941176470588233,27,B. Kantarovski,64,RDM,Australia,Newcastle Jets
187144,270000,1221900.0,-352.55555555555554,32,Cho Soo Hyuk,64,SUB,Korea Republic,Ulsan Hyundai FC
187176,170000,193700.0,-13.941176470588236,34,Lee Yun Pyo,64,SUB,Korea Republic,Incheon United FC
187275,290000,1020100.0,-251.75862068965515,31,Hong Jung Nam,64,SUB,Korea Republic,Jeonbuk Hyundai Motors
187345,280000,305000.0,-8.928571428571429,33,Cho Dong Gun,64,SUB,Korea Republic,Sagan Tosu
187982,290000,263300.0,9.206896551724137,32,M. Dąbrowski,64,SUB,Poland,Zagłębie Lubin
188181,210000,282800.0,-34.66666666666667,33,D. Moxey,64,LCB,England,Exeter City
188257,325000,481900.0,-48.276923076923076,31,B. Easton,64,LWB,Scotland,Hamilton Academical FC
188505,350000,497200.0,-42.05714285714286,32,D. Germinale,64,SUB,Italy,Pordenone
188522,160000,319100.0,-99.4375,34,Fábinho,64,SUB,Brazil,Philadelphia Union
188575,400000,559500.0,-39.875,31,C. Walch,64,RS,Austria,WSG Tirol
188693,400000,429500.0,-7.375,31,E. Ledesma,64,RM,Argentina,FC Cincinnati
188789,400000,503500.0,-25.874999999999996,31,P. Taylor,64,CAM,England,Stevenage
188856,375000,275300.0,26.586666666666662,28,C. Klem,64,LB,Austria,TSV Hartberg
188872,350000,435500.0,-24.428571428571427,30,A. Bittroff,64,SUB,Germany,KFC Uerdingen 05
188959,350000,482700.0,-37.91428571428572,32,C. Gustafsson,64,SUB,Sweden,IK Sirius
188970,425000,408900.0,3.788235294117647,30,J. Mårtensson,64,SUB,Sweden,Örebro SK
189115,375000,360200.0,3.9466666666666663,28,M. Facchinetti,64,SUB,Switzerland,FC Sion
189163,425000,541200.0,-27.341176470588234,29,A. MacDonald,64,RCM,Scotland,Mansfield Town
189515,475000,454000.0,4.421052631578947,28,S. Caturano,64,SUB,Italy,Virtus Entella
189751,425000,833600.0,-96.14117647058823,29,M. Eramo,64,LCM,Italy,Virtus Entella
189792,450000,483000.0,-7.333333333333333,29,T. Obadeyi,64,RES,England,FC Sochaux-Montbéliard
189839,200000,310200.0,-55.1,33,N. Crovetto,64,SUB,Chile,Audax Italiano
190056,375000,361800.0,3.52,30,L. Kontogiannis,64,RCB,Mexico,Tiburones Rojos de Veracruz
190169,270000,3199700.0,-1085.074074074074,32,D. Telgenkamp,64,GK,Netherlands,FC Emmen
190235,400000,592600.0,-48.15,27,J. Clarke,64,RB,England,Scunthorpe United
190239,475000,515400.0,-8.505263157894737,27,J. Bowery,64,SUB,England,Milton Keynes Dons
190486,475000,477600.0,-0.5473684210526315,28,J. Tsoumou,64,SUB,Congo,FC Hermannstadt
190508,450000,750000.0,-66.66666666666666,28,D. Hofbauer,64,SUB,Austria,SKN St. Pölten
190556,450000,781000.0,-73.55555555555556,28,D. Powell,64,RW,England,Crewe Alexandra
190588,400000,443100.0,-10.775,31,R. Wallace,64,SUB,Costa Rica,Sporting Kansas City
190682,450000,640000.0,-42.22222222222222,28,Y. Kasim,64,SUB,Iraq,Örebro SK
190983,400000,537000.0,-34.25,28,R. Kiernan,64,SUB,Republic of Ireland,Southend United
191182,325000,351400.0,-8.123076923076923,31,F. Liverstam,64,RCB,Sweden,Helsingborgs IF
191260,325000,379200.0,-16.676923076923078,31,A. Al Zori,64,LB,Saudi Arabia,Al Wehda
191657,425000,516400.0,-21.50588235294118,30,Lim Sang Hyub,64,SUB,Korea Republic,Jeju United FC
191730,400000,678600.0,-69.65,27,S. Rafn,64,LB,Norway,Lillestrøm SK
191804,150000,133700.0,10.866666666666665,36,H. Tanaka,64,RM,Japan,Matsumoto Yamaga
192231,450000,625400.0,-38.977777777777774,28,J. Edwards,64,CM,England,Plymouth Argyle
192466,280000,293600.0,-4.857142857142857,32,M. Marrone,64,RB,Australia,Adelaide United
192479,475000,729500.0,-53.57894736842105,27,B. Reeves,64,SUB,Northern Ireland,Milton Keynes Dons
192566,475000,646100.0,-36.02105263157895,27,M. Schwenk,64,SUB,Germany,Eintracht Braunschweig
192572,350000,544600.0,-55.60000000000001,30,S. Neville,64,SUB,Australia,Brisbane Roar
192643,350000,541300.0,-54.65714285714286,32,K. Kratz,64,RES,Germany,Atlanta United
192688,400000,708000.0,-77.0,31,A. Papazoglou,64,ST,Greece,FC Voluntari
192738,325000,496000.0,-52.61538461538462,31,M. Sans,64,LCB,France,Chamois Niortais Football Club
192997,375000,362000.0,3.4666666666666663,30,L. Poujol,64,SUB,France,Rodez Aveyron Football
193013,325000,581400.0,-78.8923076923077,28,J. Shea,64,SUB,England,Luton Town
193260,475000,861000.0,-81.26315789473684,28,M. Pink,64,SUB,Austria,SK Sturm Graz
193345,450000,532500.0,-18.333333333333332,28,M. Aratore,64,LM,Switzerland,FC Lugano
193552,425000,585400.0,-37.741176470588236,30,B. McKay,64,RS,Northern Ireland,Ross County FC
193740,375000,456400.0,-21.706666666666667,28,L. Ridehalgh,64,LB,England,Tranmere Rovers
193798,475000,512500.0,-7.894736842105263,28,J. Mason,64,SUB,Republic of Ireland,Milton Keynes Dons
193875,375000,464000.0,-23.733333333333334,28,J. Hingert,64,RB,Australia,Brisbane Roar
193975,375000,324800.0,13.386666666666667,30,A. Marino,64,SUB,Italy,Venezia FC
194132,400000,474100.0,-18.525,31,G. Tulli,64,SUB,Italy,Trapani
194999,450000,513800.0,-14.177777777777777,28,G. Wylde,64,SUB,Scotland,Livingston FC
195396,450000,588700.0,-30.822222222222223,28,L. Tankulic,64,SUB,Germany,SV Meppen
196353,350000,452100.0,-29.17142857142857,30,C. Hussey,64,LWB,England,Cheltenham Town
197422,210000,313600.0,-49.333333333333336,33,H. Mizumoto,64,RCB,Japan,Matsumoto Yamaga
197883,450000,402600.0,10.533333333333333,28,P. Cowan-Hall,64,SUB,England,Colchester United
197932,475000,588800.0,-23.957894736842107,28,K. Appiah,64,SUB,Ghana,AFC Wimbledon
197945,475000,441200.0,7.11578947368421,27,R. Bowman,64,LS,England,Exeter City
198073,375000,430400.0,-14.773333333333333,29,A. Martin,64,RCB,England,Exeter City
198195,475000,521400.0,-9.76842105263158,28,P. Slišković,64,SUB,Croatia,MSV Duisburg
198604,450000,716500.0,-59.22222222222222,28,J. Nilsen,64,SUB,Norway,FK Haugesund
199014,425000,543100.0,-27.788235294117648,30,D. McMillan,64,SUB,Republic of Ireland,St. Johnstone FC
