sofifa_id,y_test,predictions,difference,age_x,short_name
248257,1000000,499000.0,50.1,21,S. Galani
248878,925000,792500.0,14.324324324324325,19,L. Kilian
205481,1000000,888000.0,11.200000000000001,22,M. Bennett
213488,1000000,907500.0,9.25,22,D. De Silva
215036,975000,704100.0,27.784615384615385,23,F. Cornejo
215410,900000,536100.0,40.43333333333333,24,B. Chardonnet
220605,1000000,2312500.0,-131.25,23,J. Rodríguez
220669,1000000,933000.0,6.7,23,F. Okenabirhie
222394,1000000,1036000.0,-3.5999999999999996,23,Y. Bnou-Marzouk
222540,1000000,734000.0,26.6,23,N. Vergos
224953,775000,1852100.0,-138.9806451612903,23,André Moreira
225355,925000,874000.0,5.513513513513513,24,W. Parra
225435,900000,856600.0,4.822222222222222,22,J. Moreno
225625,900000,955500.0,-6.166666666666667,23,K. Vincent-Young
225769,975000,1053500.0,-8.051282051282051,21,G. Dobson
226249,975000,1476000.0,-51.38461538461539,22,M. Odjer
226268,900000,1308100.0,-45.34444444444444,21,F. Dimarco
228770,900000,821000.0,8.777777777777777,22,J. Segura
229082,975000,979800.0,-0.49230769230769234,23,O. Abildgaard
229127,775000,404200.0,47.84516129032258,21,J. Teunckens
229701,1000000,1057500.0,-5.75,22,P. Ochs
229742,925000,704800.0,23.805405405405406,22,H. Alpsoy
229753,925000,612100.0,33.82702702702703,22,T. Ndenge
229865,1000000,1129500.0,-12.950000000000001,23,Óscar Pinchi
231137,1000000,1208500.0,-20.849999999999998,23,D. Črnigoj
231408,1000000,1199900.0,-19.99,20,J. Leko
231753,1000000,844000.0,15.6,21,J. Livolant
232832,1000000,1032500.0,-3.25,23,L. Gómez
233079,925000,810100.0,12.421621621621622,23,C. Rivera
233606,1000000,1027500.0,-2.75,22,J. Angulo
233809,1000000,1316500.0,-31.65,22,A. Rossi
234202,1000000,1028500.0,-2.85,20,C. Nunnely
234727,900000,969000.0,-7.666666666666666,22,T. Hübers
235301,1000000,624500.0,37.55,20,P. Schmidt
235315,1000000,457800.0,54.22,22,V. Gheorghe
235507,1000000,1198000.0,-19.8,23,Iban Salvador
236615,975000,1593500.0,-63.43589743589744,20,D. Rigo
236695,900000,539900.0,40.011111111111106,22,Luis Muñoz
236703,1000000,916500.0,8.35,21,D. Raum
237525,775000,220600.0,71.53548387096774,21,A. Bodart
238820,900000,1023000.0,-13.666666666666666,23,Q. Maceiras
239365,1000000,718000.0,28.199999999999996,21,A. Petre
239391,1000000,1267500.0,-26.75,23,J. Gaete
240064,900000,748200.0,16.866666666666667,23,O. Ba
240172,975000,751500.0,22.923076923076923,22,Edu Cortina
240223,900000,970000.0,-7.777777777777778,23,M. Ristić
240415,900000,1318500.0,-46.5,21,André Sousa
241275,1000000,2067700.0,-106.77000000000001,20,D. Khalid
241406,975000,1298500.0,-33.179487179487175,23,J. Intriago
241445,900000,801000.0,11.0,22,A. Sissoko
241462,925000,1127000.0,-21.83783783783784,22,R. Guerra
241465,975000,1033500.0,-6.0,22,Chuca
242158,1000000,1172700.0,-17.27,23,A. Rodríguez
242217,925000,1762000.0,-90.48648648648648,21,E. Kayembe
242722,900000,758200.0,15.755555555555556,22,A. Fuenmayor
243074,925000,890000.0,3.783783783783784,22,S. Icardi
244185,1000000,1718000.0,-71.8,22,S. Mraz
244438,975000,937500.0,3.8461538461538463,21,Y. Diarra
244447,1000000,937500.0,6.25,23,J. Monreal
245091,900000,1184000.0,-31.555555555555554,22,L. Ravanelli
247186,1000000,1011500.0,-1.15,22,R. Prieto
248117,1000000,881500.0,11.85,21,A. Ciobanu
251195,900000,794000.0,11.777777777777777,21,B. Sam
251790,1000000,2034000.0,-103.4,20,H. Rafia
251920,900000,815300.0,9.411111111111111,22,A. Meroni
252062,1000000,680200.0,31.979999999999997,23,R. Moreo
213152,950000,872500.0,8.157894736842106,23,C. Morris
214088,725000,1634700.0,-125.47586206896553,23,C. Dawson
219461,850000,898500.0,-5.705882352941177,22,E. Palmer-Brown
219584,725000,1246500.0,-71.93103448275862,24,L. Lezzerini
220139,950000,1264000.0,-33.05263157894737,23,S. Szmodics
220786,950000,853700.0,10.136842105263158,23,M. Njie
220944,725000,3196700.0,-340.92413793103447,23,J. Wildsmith
221489,950000,888400.0,6.484210526315789,22,J. Flores
222256,925000,1395000.0,-50.810810810810814,22,T. Bishop
222916,950000,841100.0,11.463157894736842,22,J. Ginnelly
224019,925000,810400.0,12.38918918918919,22,Pedro Chirivella
224855,925000,650000.0,29.72972972972973,23,G. Byers
224875,875000,739700.0,15.462857142857143,23,B. Innocent
225261,925000,1656000.0,-79.02702702702703,23,Sergio Gil
225387,850000,834000.0,1.8823529411764703,23,L. Page
225550,950000,1371500.0,-44.36842105263158,21,Gaspar
225610,725000,484700.0,33.1448275862069,23,S. Gori
225710,725000,767400.0,-5.848275862068966,23,S. Sy
225768,850000,655800.0,22.847058823529412,21,I. Chatzitheodoridis
226431,950000,1102500.0,-16.05263157894737,20,Leonardo Lopes
228591,850000,907000.0,-6.705882352941177,23,C. Arcus
228607,725000,417000.0,42.48275862068965,22,D. Reimann
229557,850000,663900.0,21.894117647058824,23,S. Macías
229891,850000,915600.0,-7.717647058823529,21,J. Ryerson
229912,850000,1117500.0,-31.470588235294116,21,J. Emmanuel
230134,875000,876500.0,-0.17142857142857143,23,Sergio Molina
230888,950000,901000.0,5.157894736842105,20,A. O'Neill
231244,725000,994400.0,-37.15862068965517,23,E. Reséndez
231354,950000,887000.0,6.631578947368421,22,M. Pantović
232136,850000,632500.0,25.588235294117645,23,F. Mayembo
232296,850000,938500.0,-10.411764705882351,23,F. Moufi
233736,950000,1079500.0,-13.631578947368423,21,J. Ramírez
234222,975000,800000.0,17.94871794871795,20,Cho Young Wook
234983,950000,1375000.0,-44.73684210526316,23,Q. Laçi
235253,875000,1297500.0,-48.285714285714285,22,P. Kammerbauer
235269,950000,438700.0,53.82105263157895,23,S. Balaure
235536,875000,781000.0,10.742857142857144,20,F. Venegas
235925,725000,252000.0,65.24137931034483,23,G. Gómez
236585,975000,874000.0,10.358974358974358,20,You Ju An
236924,850000,727000.0,14.470588235294118,22,Bruno Wilson
237160,875000,931500.0,-6.457142857142857,20,R. Williams
237198,950000,821000.0,13.578947368421051,23,A. Leautey
237721,875000,1137900.0,-30.045714285714286,22,A. Al Khaibari
237772,950000,1078000.0,-13.473684210526315,21,M. Verreth
239021,875000,721100.0,17.588571428571427,22,T. Bergmann
239571,850000,755500.0,11.117647058823529,21,T. Handwerker
239902,950000,1109500.0,-16.789473684210527,21,Gonçalo Agrelos
239946,850000,709000.0,16.58823529411765,23,J. Valadéz
240459,950000,928000.0,2.3157894736842106,21,C. Ezeh
240663,950000,858800.0,9.6,23,M. Merentiel
242383,850000,623500.0,26.647058823529413,22,S. Lorenz
242427,875000,1032500.0,-18.0,21,A. Mora
244489,875000,594100.0,32.10285714285715,22,P. Chato
244546,925000,1199500.0,-29.675675675675677,23,F. Proia
246010,725000,219200.0,69.76551724137931,23,Álex Cobo
247665,950000,957000.0,-0.7368421052631579,22,Ruster
248105,875000,496200.0,43.29142857142857,21,V. Ghiță
251445,925000,3857500.0,-317.02702702702703,19,Samuel Dias
251531,850000,916000.0,-7.764705882352942,23,D. Kerkez
252184,875000,961000.0,-9.828571428571427,22,M. Biteghé
206562,900000,1126000.0,-25.11111111111111,24,L. Thompson
211785,800000,967000.0,-20.875,24,B. Garuccio
213449,800000,555100.0,30.612499999999997,23,P. Stolarski
213642,925000,1034500.0,-11.837837837837837,23,J. Wilson
213835,800000,1935400.0,-141.92499999999998,24,J. Gammelby
215818,900000,2394500.0,-166.05555555555554,23,E. Hyndman
216540,675000,702500.0,-4.074074074074074,22,W. Eskelinen
219951,800000,817500.0,-2.1875,23,A. Salétros
220072,675000,664600.0,1.5407407407407407,24,G. Kitanov
223306,800000,655200.0,18.099999999999998,25,J. Jach
223925,675000,898200.0,-33.06666666666666,23,A. Brunst
224198,800000,932500.0,-16.5625,23,K. Hafez
224302,825000,622500.0,24.545454545454547,22,M. Wieteska
224662,900000,866800.0,3.6888888888888887,22,M. Multhaup
224774,800000,535000.0,33.125,25,H. Çinemre
224973,900000,1140500.0,-26.722222222222225,23,Arturo Molina
225574,825000,771000.0,6.545454545454546,23,A. Murillo
225734,925000,701500.0,24.16216216216216,24,C. Hamilton
225933,925000,1382500.0,-49.45945945945946,24,Erik
227599,900000,1080500.0,-20.055555555555554,23,D. Dianessy
227982,900000,555000.0,38.333333333333336,22,Jang Yun Ho
228007,900000,733500.0,18.5,24,Lee Yeong Jae
228058,825000,1502000.0,-82.06060606060606,24,L. Gugganig
228809,900000,1034000.0,-14.888888888888888,24,A. Doffo
229175,800000,944500.0,-18.0625,23,N. Kijewski
229477,900000,1094500.0,-21.61111111111111,23,M. Bähre
229873,825000,1142500.0,-38.484848484848484,21,A. Munksgaard
230995,900000,909000.0,-1.0,23,S. Sarr
231103,825000,946500.0,-14.727272727272728,23,B. Konaté
234740,900000,1831000.0,-103.44444444444446,22,M. El Hankouri
234760,800000,1352500.0,-69.0625,24,A. Reca
235398,900000,952300.0,-5.811111111111112,23,Jean Carlos
235590,675000,680800.0,-0.8592592592592593,23,P. Sisniega
236367,825000,726400.0,11.951515151515151,23,K. Mohammed
236447,925000,707500.0,23.513513513513516,22,R. Peña
236474,900000,726900.0,19.233333333333334,22,M. Bundu
236943,800000,567000.0,29.125,23,A. Chalá
237758,800000,716100.0,10.487499999999999,22,K. Matsubara
238475,825000,940500.0,-14.000000000000002,23,O. Verdon
239660,900000,603900.0,32.9,23,L. Angulo
239849,900000,1432000.0,-59.111111111111114,23,C. Boukholda
240795,825000,686900.0,16.73939393939394,23,Rodrigão
240914,925000,396200.0,57.167567567567566,22,E. Eze
241089,900000,515300.0,42.74444444444445,23,C. Bayala
242021,900000,1292000.0,-43.55555555555555,21,Y. Nazaryna
242116,900000,1731000.0,-92.33333333333333,23,M. Etuin
242181,800000,874500.0,-9.3125,22,Neto Borges
242312,925000,939800.0,-1.6,24,A. Adam
243456,925000,609800.0,34.075675675675676,23,B. White
244391,925000,789800.0,14.616216216216216,22,F. Sakala
244655,900000,1079500.0,-19.944444444444446,23,G. Whyte
244751,825000,650000.0,21.21212121212121,24,S. Coulibaly
245242,800000,1018500.0,-27.3125,22,D. Todorović
245748,825000,1079000.0,-30.787878787878785,24,S. Lawson
246844,800000,1117000.0,-39.625,23,Carlos Neva
248565,900000,1125500.0,-25.055555555555554,23,Cristian Cedrés
251154,925000,1616200.0,-74.72432432432431,23,F. Pons
251941,925000,1046400.0,-13.124324324324323,22,T. Štrkalj
252014,800000,788000.0,1.5,24,H. Bockhorn
252168,825000,730300.0,11.478787878787879,22,M. Brizuela
252692,925000,2256500.0,-143.94594594594594,22,S. Nicholson
204324,875000,834500.0,4.628571428571428,24,M. Kennedy
208999,875000,856500.0,2.1142857142857143,24,D. Wright
209264,875000,1010200.0,-15.451428571428572,24,B. Finne
210046,875000,1010000.0,-15.428571428571427,24,K. Sadlier
212287,775000,667700.0,13.84516129032258,25,A. Maxsø
212493,875000,1184500.0,-35.371428571428574,23,S. Kaikai
212821,875000,923500.0,-5.542857142857143,22,D. Seys
212997,875000,1040500.0,-18.914285714285715,24,E. Zejnullahu
213147,875000,1194000.0,-36.457142857142856,24,J. Allen
213407,675000,482500.0,28.51851851851852,24,M. Macey
213659,775000,874500.0,-12.838709677419354,23,F. Dabo
213815,900000,1376800.0,-52.97777777777778,24,M. Uhre
215756,775000,1327000.0,-71.22580645161291,24,S. McQueen
216981,875000,1122900.0,-28.331428571428575,23,G. Kastaneer
222215,875000,1140000.0,-30.28571428571429,24,P. Strand
222411,675000,2562300.0,-279.59999999999997,23,J. Prior
222484,675000,1134000.0,-68.0,23,D. Mesenhöler
225531,800000,972500.0,-21.5625,23,D. Van den Buijs
226697,875000,1041000.0,-18.97142857142857,23,M. Laínez
228870,800000,899000.0,-12.375,22,B. Straalman
229118,875000,1215500.0,-38.91428571428571,24,J. Smeets
229285,800000,831000.0,-3.875,22,D. Gnaase
229588,800000,2065500.0,-158.1875,24,R. Zambrano
229854,875000,514000.0,41.25714285714286,24,R. González
229923,875000,933500.0,-6.685714285714285,24,S. Stolze
230638,875000,929000.0,-6.171428571428572,24,J. Vásquez
232713,675000,362800.0,46.251851851851846,24,D. Sappa
232849,775000,558400.0,27.94838709677419,22,R. Ogawa
233434,900000,925700.0,-2.8555555555555556,24,Carlos Fortes
233642,875000,849000.0,2.9714285714285715,22,A. Laïdouni
234984,875000,941000.0,-7.542857142857143,23,M. Janković
236877,875000,893500.0,-2.1142857142857143,24,Bruno Leite
237376,775000,729900.0,5.819354838709677,24,Juanjo Nieto
238354,800000,721700.0,9.7875,24,Ha Chang Rae
238647,875000,598000.0,31.657142857142855,23,M. Schröter
239095,775000,1411500.0,-82.12903225806451,22,J. Schryvers
240156,875000,873500.0,0.17142857142857143,22,L. Marseiler
240166,875000,1186000.0,-35.542857142857144,23,N. Mihajlović
241032,875000,1638500.0,-87.25714285714285,24,S. Diarra
242486,900000,1136000.0,-26.222222222222225,23,A. Succar
244252,800000,497100.0,37.8625,21,Y. Roche
244418,675000,310500.0,54.0,23,João Lopes
244993,800000,1194000.0,-49.25,23,I. Sankhon
245792,875000,1049500.0,-19.942857142857143,24,E. Grezda
248004,800000,656700.0,17.9125,20,A. Chindriș
250817,675000,262900.0,61.05185185185186,22,Gabriel Souza
251914,900000,937500.0,-4.166666666666666,21,Simón Moreno
198285,625000,1113500.0,-78.16,26,L. Nicholls
199890,750000,629800.0,16.026666666666667,25,N. Lavanchy
200840,750000,479300.0,36.093333333333334,26,C. Nelson
202259,750000,965000.0,-28.666666666666668,26,M. Ødegaard
204849,875000,743500.0,15.028571428571427,25,M. Bueno
205321,750000,538500.0,28.199999999999996,25,J. Naismith
205759,625000,799200.0,-27.872000000000003,25,D. Stojanović
205961,775000,922400.0,-19.019354838709678,25,Alex Gorrín
206469,875000,1105000.0,-26.285714285714285,23,T. Fountas
207429,875000,826500.0,5.542857142857143,25,D. Samuel
208480,850000,648400.0,23.71764705882353,25,Zhou Dingyang
208513,850000,965000.0,-13.529411764705882,25,A. Guido
209490,625000,1050100.0,-68.016,26,N. Melissas
210108,850000,890500.0,-4.764705882352941,24,E. Lee
210347,650000,1024900.0,-57.67692307692308,24,I. Lučić
211067,775000,932800.0,-20.361290322580643,24,D. Del Fabro
211173,875000,897500.0,-2.571428571428571,25,S. Al Shehri
211228,850000,972000.0,-14.352941176470587,24,M. Palmer
211901,850000,1065000.0,-25.294117647058822,25,L. Hufnagel
211928,850000,1062500.0,-25.0,24,D. Gape
213090,750000,640000.0,14.666666666666666,26,T. Al Absi
213543,750000,827000.0,-10.266666666666667,26,K. Pedersen
214271,625000,647000.0,-3.52,26,A. Salazar
214280,750000,458600.0,38.85333333333333,23,L. Pavez Muñoz
214661,850000,1267000.0,-49.05882352941177,25,G. Iñíguez
215817,875000,1946000.0,-122.39999999999999,25,D. Islamovic
216485,850000,1231500.0,-44.88235294117647,24,A. Tshibola
216730,775000,636600.0,17.858064516129033,24,S. Gregersen
216815,775000,570600.0,26.374193548387098,25,Flávio
217277,625000,943000.0,-50.88,26,Ángel Galván
219569,875000,820500.0,6.228571428571429,24,C. Omoigui
220566,875000,859500.0,1.7714285714285714,24,D. Camara
220600,750000,902500.0,-20.333333333333332,25,A. Lundqvist
221053,750000,860000.0,-14.666666666666666,25,E. Gómez
222080,850000,968900.0,-13.988235294117645,24,H. Zapata
222222,750000,532900.0,28.946666666666665,25,S. Filip
223499,875000,1276000.0,-45.82857142857143,24,M. Asenjo
223568,775000,1040000.0,-34.193548387096776,24,G. Zajkov
223652,850000,835000.0,1.7647058823529411,24,S. Ernst
224095,850000,864500.0,-1.7058823529411766,24,N. Mbemba
224121,875000,831000.0,5.0285714285714285,23,A. Capello
224324,875000,758500.0,13.314285714285715,23,O. Zawada
224690,775000,659000.0,14.967741935483872,25,Li Ang
225564,775000,873000.0,-12.645161290322582,23,M. Frey
225654,875000,1226000.0,-40.114285714285714,23,J. Düker
225798,850000,688500.0,19.0,22,B. Çamoğlu
226259,650000,359100.0,44.753846153846155,24,L. Andrenacci
226517,850000,1180500.0,-38.88235294117647,25,H. Hajradinović
227594,850000,648700.0,23.68235294117647,24,J. Obrian
227894,750000,816500.0,-8.866666666666667,24,A. Soto
229655,625000,898300.0,-43.728,26,Alberto Varo
231105,650000,536600.0,17.446153846153848,23,A. Olliero
232586,750000,616800.0,17.76,24,K. Koizumi
232760,775000,655300.0,15.44516129032258,24,P. Diaw
234093,850000,980000.0,-15.294117647058824,23,T. Szántó
234534,850000,675800.0,20.494117647058825,24,S. N'Guessan
237147,625000,190500.0,69.52000000000001,26,J. Chaverra
237742,850000,792000.0,6.8235294117647065,24,K. Fukai
238642,875000,746500.0,14.685714285714285,25,J. Nietfeld
240312,775000,698300.0,9.896774193548387,24,I. Paro
244516,750000,982000.0,-30.933333333333334,22,Gustavo Cascardo
244941,850000,1151500.0,-35.47058823529412,23,M. Fischer
245219,850000,823500.0,3.1176470588235294,24,Juan Hernández
247010,850000,850900.0,-0.10588235294117646,24,Robinho
247218,775000,585100.0,24.50322580645161,25,V. Bondarenko
247911,850000,667300.0,21.494117647058825,23,M. Căpățînă
251642,750000,608000.0,18.933333333333334,23,Manu Sánchez
252425,850000,1255500.0,-47.705882352941174,23,B. Mladenovic
183544,825000,990000.0,-20.0,25,G. Burke
199321,575000,479300.0,16.643478260869564,27,T. Holý
204219,750000,579200.0,22.773333333333333,25,A. Jackson
204842,600000,680000.0,-13.333333333333334,26,Y. Brecher
205386,625000,1687000.0,-169.92000000000002,25,G. Hubert
206065,600000,788800.0,-31.466666666666665,26,S. Sluga
209210,750000,690700.0,7.906666666666666,25,A. Grant
210005,725000,930500.0,-28.344827586206893,25,C. Martschinko
210029,725000,642400.0,11.393103448275863,25,J. Rafferty
210110,750000,744400.0,0.7466666666666667,26,Derik
210494,850000,937500.0,-10.294117647058822,25,M. Schmerböck
210772,600000,695300.0,-15.883333333333333,26,P. Drewes
211238,850000,970000.0,-14.117647058823529,24,L. Kassi
212120,750000,819900.0,-9.32,25,M. Heylen
212485,750000,1250000.0,-66.66666666666666,24,D. Bakker
213314,625000,1250600.0,-100.096,25,Ham Seok Min
213693,850000,1386000.0,-63.05882352941177,24,J. Rothwell
213982,725000,569500.0,21.448275862068968,26,C. Mancilla
216535,725000,1463200.0,-101.82068965517242,25,J. Bandowski
217332,750000,586700.0,21.773333333333333,24,E. Monthe
219414,750000,943500.0,-25.8,24,I. Alba
219566,850000,1587000.0,-86.70588235294117,24,F. Friday
219861,750000,878500.0,-17.133333333333333,24,C. Flórez
220030,725000,800400.0,-10.4,25,G. Paquiez
220191,750000,544900.0,27.346666666666668,25,Marcelo Djaló
220558,825000,923000.0,-11.878787878787879,25,J. von Haacke
221383,825000,767000.0,7.030303030303029,25,Ryu Seung Woo
221468,575000,348600.0,39.37391304347826,27,Son Jeong Hyeon
221801,750000,1416500.0,-88.86666666666667,26,Liao Lisheng
221907,850000,1191500.0,-40.1764705882353,21,B. Ould-Chikh
221985,725000,501200.0,30.86896551724138,26,N. Datković
222286,750000,866000.0,-15.466666666666667,23,G. Lloris
222734,725000,791500.0,-9.172413793103448,25,Kang Sang Woo
223880,750000,740000.0,1.3333333333333335,25,P. Lemonnier
224009,750000,609300.0,18.759999999999998,24,E. Ekpolo
224592,575000,737900.0,-28.330434782608695,27,F. Perucchini
224633,725000,974000.0,-34.3448275862069,26,He Guan
224996,725000,551100.0,23.986206896551725,25,F. Belli
225316,750000,618000.0,17.599999999999998,24,J. Hendry
226122,850000,898000.0,-5.647058823529412,24,J. Arias
226953,575000,448900.0,21.930434782608696,27,J. Da Silva
228682,750000,1556500.0,-107.53333333333333,22,R. Rebolledo
229036,750000,687800.0,8.293333333333333,25,S. Reese
229623,750000,560400.0,25.28,24,Hugo Gomes
229917,750000,583500.0,22.2,24,A. Gasbarro
230776,750000,808700.0,-7.826666666666666,25,Jesiel
231500,725000,853000.0,-17.655172413793103,25,D. Widgren
231664,575000,231700.0,59.70434782608696,27,J. Aguirre
232377,850000,442300.0,47.964705882352945,24,T. Sekine
232388,725000,749000.0,-3.310344827586207,25,Vitor Costa
232431,750000,789500.0,-5.266666666666667,25,L. Crepulja
232461,750000,583900.0,22.14666666666667,25,Kim Min Tae
232527,725000,765100.0,-5.531034482758621,26,D. Schmidt
233141,825000,1119500.0,-35.6969696969697,25,T. Hasegawa
234418,725000,701800.0,3.2,25,P. Kurzweg
235135,850000,783200.0,7.858823529411765,23,H. Balic
235225,750000,831700.0,-10.893333333333333,24,Pité
235971,750000,913100.0,-21.746666666666666,25,Pablo Larrea
237460,725000,698200.0,3.696551724137931,26,V. Kovačević
238489,600000,579400.0,3.4333333333333336,26,T. Boss
238694,850000,957000.0,-12.588235294117647,25,L. Röser
240680,750000,904000.0,-20.533333333333335,22,A. Absalem
244315,750000,1191500.0,-58.86666666666667,26,B. Boulahroud
244648,750000,580100.0,22.653333333333332,24,M. Barać
247068,850000,797000.0,6.235294117647059,24,R. Yaslam
250868,825000,857500.0,-3.939393939393939,25,R. Boissier
252086,725000,1147000.0,-58.20689655172414,25,Son
252284,625000,341900.0,45.296,25,Simão Bertelli
163757,700000,722500.0,-3.214285714285714,27,J. Walsh
186508,575000,903100.0,-57.06086956521739,28,A. Østbø
192500,575000,4317400.0,-650.8521739130435,27,E. Barli
199002,775000,738500.0,4.709677419354839,26,M. Amini
201038,825000,867500.0,-5.151515151515151,26,M. Djuricin
201401,700000,677000.0,3.2857142857142856,26,Campabadal
202204,700000,653500.0,6.642857142857143,25,K. Haraldseid
202322,725000,703000.0,3.0344827586206895,26,N. Næss
202422,775000,1245500.0,-60.70967741935483,26,A. Woodyard
202977,725000,641400.0,11.53103448275862,26,Lee Jong Sung
203137,700000,580900.0,17.014285714285716,27,R. Jansson
203348,800000,784500.0,1.9375,26,S. Carruthers
203811,825000,855000.0,-3.6363636363636362,26,D. Skhirtladze
204217,825000,870000.0,-5.454545454545454,26,C. Wyke
204882,800000,833200.0,-4.15,25,R. Williams
205491,800000,1636000.0,-104.5,24,J. Espericueta
205582,800000,785000.0,1.875,25,A. Forde
205586,825000,557800.0,32.38787878787879,25,I. Vassell
205589,800000,938500.0,-17.3125,25,C. Thompson
205593,725000,734000.0,-1.2413793103448276,25,M. Chacón
206139,725000,678400.0,6.427586206896551,26,Y. Mbone
206492,825000,1094500.0,-32.666666666666664,26,A. Sané
207754,825000,695000.0,15.757575757575756,26,K. Mayi
207824,700000,755500.0,-7.928571428571428,25,T. Vion
208370,775000,1017000.0,-31.225806451612904,26,E. Zenga
208614,725000,770500.0,-6.275862068965517,25,A. Uryga
208812,700000,789000.0,-12.714285714285714,25,M. Benning
210020,800000,1191500.0,-48.9375,25,P. Weihrauch
210646,800000,970500.0,-21.3125,25,A. Rømer
211089,725000,693000.0,4.413793103448276,26,T. Peyre
211195,700000,486600.0,30.485714285714288,25,L. Woudenberg
211227,700000,628000.0,10.285714285714285,27,M. Kopczyński
212939,725000,760700.0,-4.924137931034482,26,D. Douline
213557,775000,837000.0,-8.0,26,João Pedro
213646,600000,1548200.0,-158.03333333333333,25,Miguel Oliveira
214016,800000,876000.0,-9.5,26,H. Mojica
214019,700000,655900.0,6.3,27,D. Giraldo
214124,725000,634600.0,12.46896551724138,26,E. Castañeda
214383,700000,578900.0,17.299999999999997,26,H. Obando
215279,725000,822200.0,-13.406896551724138,26,T. Albutat
215370,725000,663900.0,8.427586206896551,25,M. Hofmann
216154,725000,640500.0,11.655172413793103,25,J. Elsey
220593,600000,1224800.0,-104.13333333333334,25,J. Brondeel
220943,825000,874300.0,-5.975757575757576,26,K. Vassell
221475,775000,1638000.0,-111.35483870967742,26,Lee Chan Dong
221493,700000,689000.0,1.5714285714285716,26,Woo Ju Sung
221574,825000,929000.0,-12.606060606060607,26,W. de la Rosa
221700,575000,1516500.0,-163.73913043478262,27,No Dong Geon
221972,700000,669000.0,4.428571428571428,27,Sun Jie
223082,600000,1483800.0,-147.3,25,W. Norris
223369,700000,757500.0,-8.214285714285714,25,M. Ballmert
223569,825000,914500.0,-10.84848484848485,26,Nuha
224094,750000,1022500.0,-36.333333333333336,23,J. Bachmann
224115,700000,620900.0,11.3,25,Ricardinho
224624,700000,473300.0,32.385714285714286,25,Fu Huan
226721,575000,194000.0,66.26086956521739,26,G. Alcalá
227656,800000,816800.0,-2.1,25,D. Milinković
227705,725000,997500.0,-37.58620689655172,25,A. Empereur
227868,800000,482700.0,39.6625,25,C. Dieng
228627,700000,672500.0,3.9285714285714284,26,A. Al Obaid
232162,750000,586300.0,21.826666666666668,24,S. Ugarković
232573,700000,511500.0,26.92857142857143,26,K. Matsubara
232581,725000,588100.0,18.882758620689653,26,Eduardo
233457,800000,661900.0,17.2625,25,Jang Ho Ik
235128,800000,718200.0,10.225,25,N. Maná
235579,700000,803500.0,-14.785714285714285,25,M. Massop
237649,575000,635800.0,-10.573913043478262,28,A. Villete
238005,700000,735000.0,-5.0,27,J. Żubrowski
238796,825000,1288500.0,-56.18181818181818,26,N. Rajsel
239752,725000,730000.0,-0.6896551724137931,25,S. Schäfer
239768,700000,752400.0,-7.485714285714286,26,A. Czerwiński
240963,825000,863600.0,-4.678787878787879,26,J. García
242533,725000,550100.0,24.124137931034483,25,J. Cascante
242672,725000,658300.0,9.2,26,L. Ćirković
242704,750000,675000.0,10.0,23,Luis Felipe
242995,700000,826500.0,-18.071428571428573,26,J. Mora
243581,825000,2004100.0,-142.9212121212121,25,S. Guri
243985,575000,237800.0,58.643478260869564,28,Manu García
244117,700000,646500.0,7.642857142857143,27,E. Vandenabeele
245263,825000,1204700.0,-46.02424242424242,24,A. Stephens
246687,800000,1175000.0,-46.875,25,L. Paiva
246857,825000,973500.0,-18.0,26,O. Abdeldjelil
247910,700000,718000.0,-2.571428571428571,27,A. Răuță
251194,725000,671900.0,7.324137931034483,24,T. Tlolane
251250,825000,771100.0,6.533333333333332,25,L. Parisi
252121,825000,693400.0,15.951515151515153,24,M. Da Luz
252443,725000,891500.0,-22.96551724137931,24,A. Šimunec
252723,825000,927000.0,-12.363636363636363,24,Ernesto
191153,550000,1330200.0,-141.85454545454544,28,R. Sandberg
196316,550000,1690800.0,-207.4181818181818,29,B. Maubleu
199010,650000,636600.0,2.0615384615384613,28,A. Boyle
200812,675000,891000.0,-32.0,27,M. Ehmer
201112,550000,1478200.0,-168.76363636363635,27,J. Słowik
201815,675000,728500.0,-7.9259259259259265,27,J. Riedel
202131,700000,721500.0,-3.0714285714285716,25,J. Cousins
202459,775000,959000.0,-23.741935483870968,26,J. Drost
202978,675000,428700.0,36.48888888888889,27,Min Sang Gi
203264,675000,772000.0,-14.37037037037037,27,S. Wootton
204316,800000,726500.0,9.1875,26,Pak Kwang Ryong
205072,700000,606700.0,13.32857142857143,26,D. Pedersen
205288,550000,4545600.0,-726.4727272727273,29,Fernando
205460,675000,833000.0,-23.40740740740741,27,C. Schoppenhauer
206074,700000,934800.0,-33.542857142857144,25,M. Fornasier
207499,800000,1003500.0,-25.4375,26,T. Boere
208989,800000,823500.0,-2.9375,26,F. Ladapo
209722,675000,713800.0,-5.7481481481481485,25,Marquinhos Pedroso
211395,800000,967000.0,-20.875,26,A. Al Salem
211422,800000,934000.0,-16.75,26,I. Bulos
211793,700000,698600.0,0.2,26,J. Donachie
211874,700000,564700.0,19.32857142857143,26,S. Scherder
212451,675000,1240500.0,-83.77777777777777,26,Luís Rocha
214583,550000,644600.0,-17.2,29,C. Vargas
214659,700000,671500.0,4.071428571428572,25,N. Freire
215822,700000,605900.0,13.442857142857143,26,X. Schenk
216517,700000,826500.0,-18.071428571428573,26,D. Rienstra
